BATCH_ID,ASSET_ID,TITLE,AUTHOR,DATE,PUBLICATION,DOCUMENT_TYPE,PAGE_COUNT,REVIEW_STATUS
B03,HFM-A000379,598-悬钟穴临床应用举隅,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000381,6-《针灸甲乙经》针灸禁忌浅析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000382,60-浅析《针灸甲乙经》中蕴含的调和思想,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000383,600-刘衡如《灵枢经》校注的成就,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000384,601-矢志苦学皇甫谧终成大家,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,ENCRYPTED_LISTED
B03,HFM-A000385,602-《伤寒论》针刺取穴与配穴浅析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000386,603-百会穴的临证应用及实验研究,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000387,604-风门穴的临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,ENCRYPTED_LISTED
B03,HFM-A000388,605-刘冠军针挑疗法治验介绍,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000389,607-下关穴的应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,ENCRYPTED_LISTED
B03,HFM-A000390,608-环跳穴的应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000391,609-左病治右_法临床运用概况,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000392,61-浅析《针灸甲乙经》之郄穴的价值,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,ENCRYPTED_LISTED
B03,HFM-A000393,610-缪刺_与_巨刺_辨析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000394,611-翳风穴及其临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000395,612-背腧穴浅析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000396,613-五输穴的临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000397,614-中药剂型改革的现状及思考,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000398,615-肝经取穴治疗腰椎骨质增生76例,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000399,616-张灿玾对经典医籍研究的贡献,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000400,617-临床放血疗法举隅,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000401,618-率然之谷解头痛,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000402,619-从郄穴论治带状疱疹急性期疼痛的思路探析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000403,62-建国后出版的《针灸甲乙经》目录学梳理,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000404,620-强健人体_根基_——_建里穴,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000406,622-肾经然谷六的效用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000407,"623-巧用穴位,护眼养",UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000408,624-涌泉穴烧山火法的临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000409,625-刘衡如先生《康城十咏》(一),UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000410,626-内关穴临床应用举隅,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000411,627-浅析影响中药汤剂疗效的原因,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000412,628-三阴交穴在妇科中的应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000413,629-翳风穴证治机理浅探,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,ENCRYPTED_LISTED
B03,HFM-A000414,630-从王粲病案谈到《黄帝内经》,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000415,631-浅议杨兆钢芒针学术思想,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000416,633-过敏性鼻炎的经络诊察规律性研究_李在荣,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,68,FULL_OCR_PENDING
B03,HFM-A000417,634-脱疽_的历史演变及现代意义,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,5,ENCRYPTED_LISTED
B03,HFM-A000418,635-敦煌針炙文獻研究_王杏林,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,236,FULL_OCR_PENDING
B03,HFM-A000419,64-《针灸甲乙经》之汗症选穴思路刍议,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000420,640-郭耀康学术思想与临床经验总结及针剌治疗顽固性面瘫的临床研究_郭霞,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,79,FULL_OCR_PENDING
B03,HFM-A000421,641-周德安学术思想与临床经验总结及隔姜隔盐灸神阙法治疗中风后排尿障碍的临床研究_刘慧林,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,97,FULL_OCR_PENDING
B03,HFM-A000422,645定喘、天突穴平喘作用及机制研究进展,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000423,646-脐针布针思维浅析与临床应用举隅,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,2,OCR_SAMPLE_REVIEW+ENCRYPTED
B03,HFM-A000424,647-李志道教授太溪穴定位与临床应用拾贝,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000425,648-井穴的施术方法考,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,ENCRYPTED_LISTED
B03,HFM-A000426,649-翳风穴临床应用体会,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000427,65-《针灸甲乙经》甲乙两字之我见,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000428,651-《黄帝内经》与针炙临床轨范_包艳燕,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,49,FULL_OCR_PENDING
B03,HFM-A000430,653-宋校本《千金要方》增补文献初考,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000431,654-壮医脐环穴的历史渊源、理论基础与临床研究,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000432,655-手三里六临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000433,656-孙思邈_“药王”桂冠的由来,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000434,657-考“(宀免)”,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000435,658-膻中穴的古今研究,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000436,659-上星穴的临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000437,66-《针灸甲乙经》胸痹心痛的诊治特点探析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,ENCRYPTED_LISTED
B03,HFM-A000438,660-率谷六临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000439,661-艾灸地机穴治疗原发性痛经,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,ENCRYPTED_LISTED
B03,HFM-A000440,662-浅谈针刺与艾灸并用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000441,663-小议百会穴取穴法,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW+ENCRYPTED
B03,HFM-A000442,664-李志道教授冲门穴定位存异及临床应用_杨俊涛,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000443,665-次髎穴的临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000444,666-对“头不可多灸”的认识_高希言,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000445,"667-人中穴,不只是用于急救",UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000446,668-针刺在中医急症中的应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000447,67-《针灸甲乙经》论治溏泄下痢的探析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,AUTO_EXTRACTED
B03,HFM-A000448,670-大肠俞的临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,ENCRYPTED_LISTED
B03,HFM-A000449,671-百会穴的蜂针临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000450,672-条口穴主治肩周炎经验的追本溯源_彭增福,UNKNOWN,UNKNOWN,UNKNOWN,C_MIXED,1,AUTO_EXTRACTED
B03,HFM-A000451,673-道法自然_从治水到针刺治病_白兴华,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000452,676-石门以何称丹田_朱中书,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000453,678-针药结合治疗抽动秽语综合征验案,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000455,68-《针灸甲乙经》对现代针灸临床的影响,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000456,680-从少商穴文献考证谈井穴之定位_王欣,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000457,681-中髎穴定位、进针点和操作刍议_李汪,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000458,682-上关穴定位考订_牛淑平,UNKNOWN,UNKNOWN,UNKNOWN,C_MIXED,1,AUTO_EXTRACTED
B03,HFM-A000459,686-合谷穴的临床应用_侯乔宽,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000460,69-《针灸甲乙经》在针灸史上的重要地位,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000461,690-手少阴心经神门穴对冠心病患者的影响_冷俊艳,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000462,692-募穴的临床应用及作用机制研究概况_刘小艳,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000463,693-神阙穴古今临床应用探析_高秀花,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000464,697-浅议百会穴的主治规律_江澎湃,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,5,OCR_SAMPLE_REVIEW
B03,HFM-A000465,7-依韵校勘《针灸甲乙经》,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,8,ENCRYPTED_LISTED
B03,HFM-A000466,70-《针灸甲乙经》有关浅刺针法理论的研究探析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000467,700-大椎穴的临床应用_曹文忠,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,4,OCR_SAMPLE_REVIEW
B03,HFM-A000468,701-刺激合谷穴在临床上注意事项探析_尹利华,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,3,OCR_SAMPLE_REVIEW
B03,HFM-A000469,703- 小小银针扎出好身体 ,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000470,71-《针灸甲乙经》为中国现存最早类书初探,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000471,713-解溪穴新悟_刘亮,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000472,715-从敦煌《灸经图》看早期膀胱经脉循行_王天生,UNKNOWN,UNKNOWN,UNKNOWN,C_MIXED,1,AUTO_EXTRACTED
B03,HFM-A000473,72-《针灸甲乙经》中精神疾病病名浅释,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000474,720-浮郄穴治疗不寐症机制浅谈_程剑,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000475,73-《针灸甲乙经》治疗癫病的疗法特点分析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000476,730-中脘穴的临床应用概况_秦会帮,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000477,74-《针灸甲乙经》中《明堂》重言词义考释,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000479,76-《针灸甲乙经》治疗咽喉部病症选穴特点探析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,ENCRYPTED_LISTED
B03,HFM-A000480,763-《帛书·经脉》在经络腧穴发展史中的意义,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,3,OCR_SAMPLE_REVIEW
B03,HFM-A000481,77-《针灸甲乙经》中牙痛的诊治特点探析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000482,776-三阴交单穴急诊应用_罗丹,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000483,777-庞安时与《伤寒总病论》_相鲁闽,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,AUTO_EXTRACTED
B03,HFM-A000484,783-吴崑《针方六集》学术思想探析_张倩,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000485,79-现代针灸学视域下《针灸甲乙经》以部论穴的临床价值,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,5,ENCRYPTED_LISTED
B03,HFM-A000486,793-环跳穴临床应用举隅_郑渝凡,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000487,8-《针灸甲乙经》之研究现状,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000488,80-《针灸甲乙经》_搏__搏_正误辨,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000489,802-杨兆钢调神针刺法治疗焦虑症验案1则_郭士明,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000490,804-针刺得气与补泻之基础文献研究_蔡曦庆Tsai_His-Ching,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,52,FULL_OCR_PENDING
B03,HFM-A000491,805-水肿的古代文献研究与学术源流探讨_赵珊,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,170,FULL_OCR_PENDING
B03,HFM-A000492,806-郭剑华教授学术思想与临床经验总结及针刺颈段足太阳膀胱经为主治疗神经根型颈椎病60例临床观察_吴春宝,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,72,FULL_OCR_PENDING
B03,HFM-A000493,81-剖析《针灸甲乙经》禁针穴的形态学依据,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000494,810-针刺在围术期应用及相关机制研究进展_王颖,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,2,OCR_SAMPLE_REVIEW
B03,HFM-A000495,814-敦煌《灸经图》足太阳经理论研究_赵小强,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000496,815-人迎穴临床应用研究进展_谷文龙,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,3,OCR_SAMPLE_REVIEW
B03,HFM-A000497,818-北宋校正医书局研究_孟永亮,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,572,FULL_OCR_PENDING
B03,HFM-A000498,819-肛裂的中西医治疗研究进展_何孝康,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,32,FULL_OCR_PENDING
B03,HFM-A000499,82-《针灸甲乙经》的成因及对后世的影响,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000500,821-《灵枢》“心胀”探析_陆曙,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,1,OCR_SAMPLE_REVIEW
B03,HFM-A000501,824-“肾藏精”藏象基础理论核心概念诠释_师双斌,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,131,AUTO_EXTRACTED
B03,HFM-A000502,826-任、督二脉源流探析_刘怡彣,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,85,FULL_OCR_PENDING
B03,HFM-A000503,827-中医理论和气功理论中任督二脉的差别_葛鹏,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,4,OCR_SAMPLE_REVIEW
B03,HFM-A000504,828-《伤寒论》“胃气”思想概探和保胃气丸对胃溃疡的实验研究_方春平,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,94,FULL_OCR_PENDING
B03,HFM-A000505,829-中风治未病理论的文献研究及其在临床中的应用探讨_郑永亮,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,125,FULL_OCR_PENDING
B03,HFM-A000506,83-现代针灸学视域下《针灸甲乙经》以部论穴的临床价值 (1),UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,1,ENCRYPTED_LISTED
B03,HFM-A000507,830-吕景山学术思想与临床经验总结及降糖调脂对药方干预2型糖尿病脂代谢紊乱的临床研究_郝重耀,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,101,FULL_OCR_PENDING
B03,HFM-A000508,831-《内经》“病变于色者取之荥”的理论研究及应用探讨_许东,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,43,FULL_OCR_PENDING
B03,HFM-A000509,832-朱肱《类证活人书》的伤寒学术思想研究_刘素平,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,51,FULL_OCR_PENDING
B03,HFM-A000510,833-五输穴之经穴临床应用规律研究_林子涵,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,51,FULL_OCR_PENDING
B03,HFM-A000511,837-陈莹教授治疗抗心磷脂抗体所致不孕的经验总结_韩松雪,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,29,AUTO_EXTRACTED
B03,HFM-A000512,838-《圣济总录》文献研究_犬卷太一,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,83,FULL_OCR_PENDING
B03,HFM-A000513,843-电针调节JAK1蛋白对脑缺血模型大鼠干预作用的研究_董正妮,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,65,FULL_OCR_PENDING
B03,HFM-A000514,847-我对大椎穴临床应用的一些见解_孙六合,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,4,OCR_SAMPLE_REVIEW
B03,HFM-A000515,848-风池穴的临床及机理研究进展_仲远明,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,8,OCR_SAMPLE_REVIEW
B03,HFM-A000516,85-探讨《针灸甲乙经》对精神疾病的认识及论治,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000517,854-浅谈对“血出而射者”的理解及应用_李岩,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,3,OCR_SAMPLE_REVIEW
B03,HFM-A000518,857-神经细胞“撞激”学与针刺_张卫平,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,2,OCR_SAMPLE_REVIEW
B03,HFM-A000519,86-《针灸甲乙经》中太冲穴的定位及临床应用,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,AUTO_EXTRACTED
B03,HFM-A000520,87-基于《针灸甲乙经》探析古今针刺深浅异同奥秘,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,ENCRYPTED_LISTED
B03,HFM-A000521,88-晋代医家皇甫谧《针灸甲乙经》学术思想浅析,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,3,AUTO_EXTRACTED
B03,HFM-A000522,89-试论《针灸甲乙经》对临证取穴的指导,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,4,ENCRYPTED_LISTED
B03,HFM-A000523,9-浅析《针灸甲乙经》针刺禁忌,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000524,90-《黄帝三部针灸甲乙经新校》的三点商榷,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,AUTO_EXTRACTED
B03,HFM-A000525,92-试论皇甫谧《针灸甲乙经》对腧穴学的贡献,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,5,ENCRYPTED_LISTED
B03,HFM-A000526,96-《针灸甲乙经》“胀病”及治则治法浅析,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,4,OCR_SAMPLE_REVIEW+ENCRYPTED
B03,HFM-A000527,99-《针灸甲乙经》与《太素》互校内容考辨,UNKNOWN,UNKNOWN,UNKNOWN,A_TEXT,2,ENCRYPTED_LISTED
B03,HFM-A000530,10023267,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,159,FULL_OCR_PENDING
B03,HFM-A000531,10023268,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,156,FULL_OCR_PENDING
B03,HFM-A000532,10023609,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,354,FULL_OCR_PENDING
B03,HFM-A000534,《甲乙经》五车楼藏板 3,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,137,FULL_OCR_PENDING
B03,HFM-A000535,《甲乙经》五车楼藏板 4,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,134,FULL_OCR_PENDING
B03,HFM-A000536,《甲乙经》五车楼藏板1,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,125,FULL_OCR_PENDING
B03,HFM-A000538,《甲乙经》行素草堂藏板清光绪卷三四,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,129,FULL_OCR_PENDING
B03,HFM-A000539,《甲乙经》行素草堂藏板清光绪卷五-七,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,156,FULL_OCR_PENDING
B03,HFM-A000540,《甲乙经》行素草堂藏板清光绪卷八-十二,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,169,FULL_OCR_PENDING
B03,HFM-A000541,《针灸甲乙经、伤寒论、金匮要略、温病学》精译,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,913,FULL_OCR_PENDING
B03,HFM-A000548,《针灸甲乙经》四库全书本卷七,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,76,FULL_OCR_PENDING
B03,HFM-A000549,《针灸甲乙经》四库全书本卷三,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,126,FULL_OCR_PENDING
B03,HFM-A000550,《针灸甲乙经》四库全书本卷二,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,82,FULL_OCR_PENDING
B03,HFM-A000552,《针灸甲乙经》四库全书本卷六,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,76,FULL_OCR_PENDING
B03,HFM-A000553,《针灸甲乙经》四库全书本卷十至十二 (2),UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,132,FULL_OCR_PENDING
B03,HFM-A000554,《针灸甲乙经》四库全书本卷十至十二,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,132,FULL_OCR_PENDING
B03,HFM-A000555,《针灸甲乙经》四库全书本卷四五,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,128,FULL_OCR_PENDING
B03,HFM-A000556,《针灸甲乙经新校版》王军2005,UNKNOWN,2005,UNKNOWN,B_OCR,404,FULL_OCR_PENDING
B03,HFM-A000558,《针灸甲乙经理论与实践》人民卫生出版社李鼎2011,UNKNOWN,2011,UNKNOWN,B_OCR,320,FULL_OCR_PENDING
B03,HFM-A000559,《针灸甲乙经腧穴重辑》1982,UNKNOWN,1982,UNKNOWN,B_OCR,370,FULL_OCR_PENDING
B03,HFM-A000561,甲乙经全册2,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,144,FULL_OCR_PENDING
B03,HFM-A000562,甲乙经全册3,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,124,FULL_OCR_PENDING
B03,HFM-A000563,甲乙经全册4,UNKNOWN,UNKNOWN,UNKNOWN,B_OCR,96,FULL_OCR_PENDING
B03,HFM-A000565,《黄帝三部针灸甲乙经》上海科学技术出版社2017（二）,UNKNOWN,2017,UNKNOWN,B_OCR,80,FULL_OCR_PENDING
B03,HFM-A000566,《黄帝三部针灸甲乙经新校》学苑出版社王心远2012,UNKNOWN,2012,UNKNOWN,B_OCR,502,FULL_OCR_PENDING
B03,HFM-A000567,《黄帝甲乙经》江左书林印1977曹智涵校正1,UNKNOWN,1977,UNKNOWN,B_OCR,68,FULL_OCR_PENDING
B03,HFM-A000568,《黄帝甲乙经》江左书林印1977曹智涵校正2,UNKNOWN,1977,UNKNOWN,B_OCR,89,FULL_OCR_PENDING
B03,HFM-A000570,《黄帝甲乙经》江左书林印1977曹智涵校正4,UNKNOWN,1977,UNKNOWN,B_OCR,66,FULL_OCR_PENDING
B03,HFM-A000571,《黄帝针灸甲乙经新校本》黄龙祥1990,UNKNOWN,1990,UNKNOWN,B_OCR,584,FULL_OCR_PENDING
B03,HFM-A000573,《帝王世纪、山海经、逸周书》1996 (2),UNKNOWN,1996,UNKNOWN,B_OCR,88,FULL_OCR_PENDING
